obj_regio1;obj_newlyConst;obj_yearConstructed;obj_firingTypes;obj_cellar;obj_houseNumber;obj_livingSpace;geo_krs;obj_condition;obj_street;geo_plz;obj_noRooms;obj_telekomInternetProductAvailable;obj_barrierFree;obj_regio3;obj_livingSpaceRange;obj_telekomUploadSpeed;obj_telekomDownloadSpeed;obj_purchasePrice;obj_purchasePrice_per_qm
Niedersachsen;n;1990.0;gas;n;;260.0;Aurich_Kreis;well_kept;;26624.0;7.0;True;n;Südbrookmerland;7.0;02. Apr;6.0;289000.0;11.115.384.615.384.600
Niedersachsen;n;1936.0;gas;y;;85.0;Wolfenbüttel_Kreis;need_of_renovation;;38315.0;4.0;True;n;other;1.0;02. Apr;16.0;98500.0;11.588.235.294.117.600
Niedersachsen;y;2020.0;;y;;144.0;Braunschweig;first_time_use;;38112.0;5.0;True;n;Lehndorf_Watenbüttel;4.0;40.0;100.0;374849.0;26.031.180.555.555.500
Niedersachsen;n;1974.0;electricity;n;;78.0;Celle_Kreis;well_kept;;29328.0;5.0;True;n;other;1.0;10.0;50.0;98000.0;12.564.102.564.102.500
Niedersachsen;y;2020.0;;y;;228.0;Braunschweig;first_time_use;;38112.0;7.0;True;n;Lehndorf_Watenbüttel;7.0;40.0;100.0;453490.0;19.889.912.280.701.700
Niedersachsen;n;1985.0;gas;n;;200.0;Wesermarsch_Kreis;;;26349.0;6.0;True;n;Jade;6.0;02. Apr;16.0;595000.0;2975.0
Niedersachsen;n;1920.0;oil;n;;220.0;Hildesheim_Kreis;;;31084.0;9.0;False;n;other;6.0;;;145000.0;6.590.909.090.909.090
Niedersachsen;n;1984.0;;n;;183.0;Wittmund_Kreis;;;26409.0;8.0;False;n;Wittmund;6.0;;;395000.0;2.158.469.945.355.190
Niedersachsen;n;1977.0;gas;n;;246.0;Wittmund_Kreis;;;26427.0;13.0;True;n;Esens;7.0;02. Apr;16.0;425000.0;17.276.422.764.227.600
Niedersachsen;y;2019.0;gas;n;;145.0;Cloppenburg_Kreis;first_time_use;;26676.0;4.0;;n;Barßel;4.0;;;285000.0;19.655.172.413.793.100
Niedersachsen;n;1982.0;gas;n;;130.0;Aurich_Kreis;;;26629.0;5.0;True;n;Großefehn;3.0;40.0;100.0;269000.0;2.069.230.769.230.760
Niedersachsen;n;1870.0;gas:wood;n;;156.0;Diepholz_Kreis;well_kept;;27327.0;5.0;True;y;other;4.0;02. Apr;16.0;197000.0;1.262.820.512.820.510
Niedersachsen;n;1938.0;gas;y;;125.0;Cuxhaven_Kreis;fully_renovated;;27472.0;5.0;True;n;Cuxhaven;3.0;40.0;100.0;299500.0;2396.0
Niedersachsen;n;2015.0;gas;n;;210.0;Leer_Kreis;mint_condition;;26789.0;5.0;True;y;Leer_Ostfriesland;6.0;02. Apr;16.0;595000.0;28.333.333.333.333.300
Niedersachsen;n;2000.0;gas;y;;263.0;Hannover;mint_condition;;30539.0;5.0;True;n;other;8.0;40.0;100.0;895000.0;3.403.041.825.095.050
Niedersachsen;n;1970.0;oil;y;;221.0;Goslar_Kreis;well_kept;;38667.0;9.0;True;n;Bad_Harzburg;7.0;40.0;100.0;398000.0;18.009.049.773.755.600
Niedersachsen;y;2019.0;;n;;121.0;Osnabrück_Kreis;;;49324.0;4.0;True;n;Melle;3.0;02. Apr;16.0;149900.0;12.388.429.752.066.100
Niedersachsen;n;1971.0;electricity;y;;150.0;Lüchow_Dannenberg_Kreis;;;29439.0;5.0;True;n;other;4.0;40.0;100.0;149000.0;9.933.333.333.333.330
Niedersachsen;y;2019.0;;n;;133.0;Osnabrück_Kreis;;;49152.0;6.0;True;n;Bad_Essen;3.0;40.0;100.0;118700.0;8.924.812.030.075.180
Niedersachsen;y;2019.0;;n;;121.0;Osnabrück_Kreis;;;49163.0;4.0;True;n;other;3.0;02. Apr;16.0;149900.0;12.388.429.752.066.100
Niedersachsen;n;1906.0;gas;y;;120.0;Lüchow_Dannenberg_Kreis;;;29481.0;6.0;True;n;other;2.0;40.0;100.0;145000.0;12.083.333.333.333.300
Niedersachsen;n;1939.0;gas;n;;200.71;Cuxhaven_Kreis;refurbished;;27619.0;4.0;True;n;Schiffdorf;6.0;;;289500.0;14.423.795.525.883.100
Niedersachsen;n;1985.0;;n;;96.0;Oldenburg_Oldenburg;;;26127.0;4.0;True;n;other;1.0;40.0;100.0;259500.0;2.703.125
Niedersachsen;n;1998.0;gas;n;;151.0;Leer_Kreis;well_kept;;26826.0;6.0;True;n;Weener;4.0;10.0;50.0;347500.0;23.013.245.033.112.500
Niedersachsen;n;1969.0;oil;n;;240.0;Oldenburg_Oldenburg;;;26127.0;8.0;True;n;other;7.0;40.0;100.0;745000.0;31.041.666.666.666.600
Niedersachsen;n;2004.0;gas;n;;186.0;Wolfsburg;well_kept;;38446.0;5.0;False;n;other;6.0;;;599000.0;3.220.430.107.526.880
Niedersachsen;n;1969.0;oil:wood;y;;95.0;Harburg_Kreis;modernized;;21244.0;3.0;True;n;Buchholz_in_der_Nordheide;1.0;40.0;100.0;419000.0;4.410.526.315.789.470
Niedersachsen;n;2003.0;gas;n;;178.0;Gifhorn_Kreis;well_kept;;38518.0;5.0;True;n;Gifhorn;5.0;40.0;100.0;525000.0;2.949.438.202.247.190
Niedersachsen;n;1880.0;;n;;315.0;Goslar_Kreis;;;38640.0;14.0;True;n;Goslar;8.0;40.0;100.0;320000.0;10.158.730.158.730.100
Niedersachsen;n;1984.0;solar_heating:gas;n;;265.76;Osnabrück_Kreis;well_kept;;49176.0;9.0;True;n;other;8.0;02. Apr;16.0;695000.0;2.615.141.481.035.520
Niedersachsen;n;1975.0;gas;n;;100.0;Emsland_Kreis;need_of_renovation;;49716.0;3.0;True;n;Meppen;1.0;02. Apr;16.0;198000.0;1980.0
Niedersachsen;n;1975.0;;n;;290.0;Wittmund_Kreis;;;26427.0;17.0;True;n;other;8.0;02. Apr;16.0;539000.0;18.586.206.896.551.700
Niedersachsen;n;2002.0;gas;n;;112.0;Hannover_Kreis;well_kept;;30890.0;4.0;True;n;Barsinghausen;2.0;40.0;100.0;159000.0;1.419.642.857.142.850
Niedersachsen;n;1898.0;gas;y;36;135.0;Helmstedt_Kreis;well_kept;Carlstr.;38350.0;6.0;True;n;Helmstedt;3.0;40.0;100.0;139000.0;10.296.296.296.296.200
Niedersachsen;n;1964.0;;n;;294.0;Osterode_am_Harz_Kreis;well_kept;;37520.0;6.0;True;n;Osterode_am_Harz;8.0;40.0;100.0;185000.0;6.292.517.006.802.720
Niedersachsen;n;2016.0;gas;n;;154.39;Stade_Kreis;mint_condition;;21709.0;5.0;True;y;other;4.0;40.0;100.0;429000.0;2.778.677.375.477.680
Niedersachsen;y;2019.0;gas;n;;233.87;Aurich_Kreis;first_time_use;;26736.0;6.0;False;n;Krummhörn;7.0;;;549000.0;23.474.579.894.813.300
Niedersachsen;n;1932.0;;n;;258.0;Peine_Kreis;;;31234.0;6.0;True;n;other;7.0;02. Apr;6.0;76000.0;2.945.736.434.108.520
Niedersachsen;n;1959.0;gas;y;;213.0;Aurich_Kreis;well_kept;;26506.0;7.0;True;n;Norden;6.0;02. Apr;16.0;195000.0;9.154.929.577.464.780
Niedersachsen;n;1978.0;electricity;y;;192.0;Hildesheim_Kreis;;;31061.0;9.0;True;n;Alfeld_Leine;6.0;40.0;100.0;195000.0;1.015.625
Niedersachsen;n;1900.0;gas;n;;623.0;Peine_Kreis;refurbished;;31241.0;20.0;False;n;Ilsede;8.0;;;690000.0;11.075.441.412.520.000
Niedersachsen;n;1974.0;gas;y;;283.0;Gifhorn_Kreis;;;38527.0;10.0;True;n;other;8.0;02. Apr;6.0;460000.0;16.254.416.961.130.700
Niedersachsen;n;1900.0;oil;n;;0.0;Nienburg_Weser_Kreis;need_of_renovation;;27318.0;5.0;True;n;other;1.0;02. Apr;16.0;98000.0;inf
Niedersachsen;n;2003.0;gas;n;;144.0;Osterholz_Kreis;mint_condition;;27721.0;5.0;True;n;Ritterhude;4.0;02. Apr;16.0;389000.0;27.013.888.888.888.800
Niedersachsen;n;1958.0;oil;y;;200.0;Holzminden_Kreis;fully_renovated;;37632.0;6.0;True;n;other;6.0;40.0;100.0;249000.0;1245.0
Niedersachsen;y;2019.0;;n;44;130.0;Celle_Kreis;first_time_use;Auf dem Felde;29358.0;5.0;False;y;other;3.0;;;359000.0;27.615.384.615.384.600
Niedersachsen;n;1955.0;gas;n;;192.75;Uelzen_Kreis;well_kept;;29525.0;6.0;True;n;Uelzen;6.0;40.0;100.0;275000.0;14.267.185.473.411.100
Niedersachsen;n;2016.0;solar_heating:gas;n;;120.0;Lüneburg_Kreis;mint_condition;;21354.0;5.0;True;n;other;2.0;02. Apr;6.0;365000.0;30.416.666.666.666.600
Niedersachsen;n;1954.0;gas;y;;175.0;Hannover;need_of_renovation;;30657.0;4.0;True;n;other;5.0;40.0;100.0;690000.0;39.428.571.428.571.400
Niedersachsen;n;1969.0;gas;n;;225.0;Hildesheim_Kreis;;;31139.0;8.0;;n;Hildesheim;7.0;;;540000.0;2400.0
Niedersachsen;n;1961.0;gas;y;;160.0;Heidekreis;well_kept;;29699.0;7.0;True;n;other;4.0;40.0;100.0;369000.0;2306.25
Niedersachsen;n;1926.0;gas;y;;168.0;Hameln_Pyrmont_Kreis;modernized;;31785.0;5.0;True;n;Hameln;5.0;40.0;100.0;359000.0;2.136.904.761.904.760
Niedersachsen;n;1958.0;gas;y;;350.0;Emsland_Kreis;;;49779.0;9.0;True;n;other;8.0;02. Apr;16.0;419000.0;1.197.142.857.142.850
Niedersachsen;n;1995.0;gas;n;;282.0;Aurich_Kreis;well_kept;;26506.0;10.0;False;n;Norden;8.0;;;435000.0;15.425.531.914.893.600
Niedersachsen;n;1950.0;;n;;83.0;Harburg_Kreis;;;21244.0;03. Mai;True;n;Buchholz_in_der_Nordheide;1.0;40.0;100.0;279000.0;33.614.457.831.325.300
Niedersachsen;n;1973.0;;n;;180.0;Osterholz_Kreis;modernized;;27726.0;5.0;True;n;Worpswede;5.0;02. Apr;16.0;445000.0;2.472.222.222.222.220
Niedersachsen;n;1993.0;;n;;142.0;Diepholz_Kreis;well_kept;;28844.0;3.0;True;n;Weyhe;4.0;40.0;100.0;499000.0;35.140.845.070.422.500
Niedersachsen;n;1972.0;oil;y;;149.0;Salzgitter;;;38226.0;6.0;True;n;Lebenstedt;4.0;40.0;100.0;299000.0;2.006.711.409.395.970
Niedersachsen;n;1907.0;gas;n;;400.0;Ammerland_Kreis;;;26160.0;10.0;True;n;Bad_Zwischenahn;8.0;02. Apr;6.0;2750000.0;6875.0
Niedersachsen;n;1981.0;gas;n;;168.0;Stade_Kreis;well_kept;;21614.0;6.0;True;n;Buxtehude;5.0;40.0;100.0;419000.0;24.940.476.190.476.100
Niedersachsen;n;2016.0;district_heating;n;;164.0;Wolfsburg;well_kept;;38444.0;6.0;False;n;other;5.0;;;580000.0;35.365.853.658.536.500
Niedersachsen;n;2001.0;solar_heating:electricity;y;;167.71;Harburg_Kreis;well_kept;;21256.0;05. Mai;True;n;other;5.0;02. Apr;16.0;529000.0;3.154.254.367.658.450
Niedersachsen;y;2020.0;;n;16;190.0;Wolfsburg;first_time_use;An den Rohwiesen;38446.0;5.0;False;n;other;6.0;;;598000.0;31.473.684.210.526.300
Niedersachsen;n;1901.0;gas;n;;142.0;Ammerland_Kreis;well_kept;;26180.0;5.0;False;n;Rastede;4.0;;;179000.0;12.605.633.802.816.900
Niedersachsen;n;1953.0;electricity;y;;74.0;Braunschweig;need_of_renovation;;38126.0;4.0;True;n;other;1.0;40.0;100.0;295000.0;39.864.864.864.864.800
Niedersachsen;n;1984.0;gas;n;;148.0;Leer_Kreis;;;26835.0;6.0;True;n;other;4.0;02. Apr;6.0;219000.0;14.797.297.297.297.200
Niedersachsen;n;1991.0;district_heating;n;;102.13;Hannover;well_kept;;30627.0;5.0;True;n;other;2.0;40.0;100.0;329900.0;3.230.196.807.989.810
Niedersachsen;n;1991.0;oil;n;;150.0;Friesland_Kreis;mint_condition;;26340.0;4.0;True;n;Zetel;4.0;02. Apr;16.0;335000.0;22.333.333.333.333.300
Niedersachsen;n;1936.0;gas;y;;200.0;Uelzen_Kreis;;;29525.0;9.0;True;n;Uelzen;6.0;40.0;100.0;430000.0;2150.0
Niedersachsen;n;1972.0;oil;y;;167.0;Osnabrück_Kreis;well_kept;;49191.0;8.0;True;n;other;5.0;40.0;100.0;396000.0;237.125.748.502.994
Niedersachsen;n;1968.0;gas;n;;163.17;Diepholz_Kreis;well_kept;;28816.0;6.0;True;n;Stuhr;5.0;40.0;100.0;375000.0;229.821.658.393.087
Niedersachsen;n;1904.0;oil;n;;173.0;Peine_Kreis;;;31241.0;6.0;True;n;Ilsede;5.0;10.0;50.0;290000.0;1.676.300.578.034.680
Niedersachsen;n;1900.0;wood;n;;350.0;Hameln_Pyrmont_Kreis;well_kept;;31848.0;20.0;True;n;Bad_Münder_am_Deister;8.0;40.0;100.0;199000.0;5.685.714.285.714.280
Niedersachsen;n;1912.0;oil;y;;160.0;Hannover_Kreis;need_of_renovation;;31303.0;7.0;True;n;Burgdorf;4.0;40.0;100.0;357500.0;2.234.375
Niedersachsen;n;2011.0;gas;n;;187.71;Emsland_Kreis;;;26907.0;6.0;True;n;other;6.0;10.0;50.0;395000.0;2.104.309.839.646.260
Niedersachsen;n;1981.0;gas;n;;220.0;Leer_Kreis;need_of_renovation;;26817.0;8.0;True;n;Rhauderfehn;6.0;10.0;50.0;279000.0;12.681.818.181.818.100
Niedersachsen;n;1997.0;;n;;173.0;Northeim_Kreis;;;37170.0;5.0;;n;other;5.0;;;139000.0;8.034.682.080.924.850
Niedersachsen;n;1998.0;gas;n;;176.0;Aurich_Kreis;mint_condition;;26624.0;6.0;True;n;Südbrookmerland;5.0;02. Apr;16.0;298000.0;16.931.818.181.818.100
Niedersachsen;n;1964.0;;n;;574.17;Nienburg_Weser_Kreis;well_kept;;31618.0;4.0;True;n;other;8.0;40.0;100.0;229000.0;3.988.365.815.002.520
Niedersachsen;n;1900.0;oil;n;;211.0;Hannover_Kreis;need_of_renovation;;31311.0;7.0;True;n;Uetze;6.0;02. Apr;16.0;250000.0;11.848.341.232.227.400
Niedersachsen;n;1970.0;natural_gas_light;y;;100.0;Helmstedt_Kreis;modernized;;38372.0;4.0;True;n;other;1.0;40.0;100.0;109000.0;1090.0
Niedersachsen;n;1973.0;gas;n;;155.28;Oldenburg_Oldenburg;need_of_renovation;;26135.0;6.0;True;n;other;4.0;02. Apr;16.0;359000.0;23.119.526.017.516.700
Niedersachsen;n;1976.0;oil;y;;306.0;Hannover_Kreis;need_of_renovation;;31311.0;10.0;False;n;Uetze;8.0;;;450000.0;14.705.882.352.941.100
Niedersachsen;n;1963.0;gas;n;;165.0;Leer_Kreis;well_kept;;26789.0;4.0;True;y;Leer_Ostfriesland;5.0;02. Apr;16.0;239000.0;14.484.848.484.848.400
Niedersachsen;n;1959.0;wood;n;;50.0;Diepholz_Kreis;need_of_renovation;;49459.0;3.0;True;n;other;1.0;02. Apr;16.0;59000.0;1180.0
Niedersachsen;y;2019.0;gas;y;;120.0;Peine_Kreis;well_kept;;31234.0;5.0;False;n;other;2.0;;;319000.0;26.583.333.333.333.300
Niedersachsen;n;1900.0;gas:wood;n;;230.0;Schaumburg_Kreis;refurbished;;31675.0;6.0;True;n;Bückeburg;7.0;10.0;50.0;279000.0;12.130.434.782.608.600
Niedersachsen;n;1936.0;gas;y;;140.0;Helmstedt_Kreis;modernized;;38154.0;5.0;True;n;Königslutter_am_Elm;3.0;40.0;100.0;230000.0;1.642.857.142.857.140
Niedersachsen;n;1960.0;gas:wood;n;;170.0;Aurich_Kreis;need_of_renovation;;26629.0;8.0;True;n;Großefehn;5.0;02. Apr;16.0;189000.0;1.111.764.705.882.350
Niedersachsen;n;1926.0;;n;;405.0;Cloppenburg_Kreis;;;49681.0;13.0;True;n;other;8.0;;;290000.0;7.160.493.827.160.490
Niedersachsen;n;2001.0;gas;n;11;206.25;Cloppenburg_Kreis;;Maximilian-Kolbe-Stra&szlig;;;;;;;;;;
Niedersachsen;n;1998.0;gas;n;;108.87;Ammerland_Kreis;;;26160.0;4.0;True;n;Bad_Zwischenahn;2.0;10.0;50.0;319000.0;2.930.100.119.408.460
Niedersachsen;n;1934.0;gas;y;;90.0;Leer_Kreis;;;26789.0;3.0;True;n;Leer_Ostfriesland;1.0;02. Apr;16.0;249000.0;27.666.666.666.666.600
Niedersachsen;n;1972.0;gas;n;;133.0;Wilhelmshaven;;;26388.0;04. Mai;True;n;other;3.0;10.0;50.0;182000.0;1.368.421.052.631.570
Niedersachsen;y;2020.0;;n;;146.0;Braunschweig;first_time_use;;38124.0;5.0;True;n;other;4.0;40.0;100.0;488869.0;3.348.417.808.219.170
Niedersachsen;n;1982.0;natural_gas_heavy;y;;146.0;Osnabrück_Kreis;well_kept;;49163.0;5.0;True;n;other;4.0;40.0;100.0;320000.0;2.191.780.821.917.800
Niedersachsen;n;1930.0;solar_heating:gas;y;;263.0;Friesland_Kreis;mint_condition;;26419.0;7.0;True;n;Schortens;8.0;10.0;50.0;420000.0;1.596.958.174.904.940
Niedersachsen;n;1964.0;gas:electricity;n;;104.0;Göttingen_Kreis;;;37075.0;5.0;True;n;Göttingen;2.0;40.0;100.0;420000.0;40.384.615.384.615.300
Niedersachsen;n;1900.0;gas;y;;315.0;Heidekreis;well_kept;;29683.0;12.0;True;n;other;8.0;10.0;50.0;289000.0;9.174.603.174.603.170
Niedersachsen;n;2001.0;gas;n;;220.0;Osnabrück_Kreis;;;49593.0;6.0;True;n;other;6.0;40.0;100.0;360000.0;16.363.636.363.636.300
Niedersachsen;n;1950.0;;n;;150.0;Leer_Kreis;;;26835.0;1.0;;n;other;4.0;;;129000.0;860.0
Niedersachsen;n;1974.0;gas;y;;300.0;Leer_Kreis;;;26789.0;6.0;True;n;Leer_Ostfriesland;8.0;02. Apr;16.0;485000.0;16.166.666.666.666.600
Niedersachsen;n;1930.0;natural_gas_light;y;;285.0;Wesermarsch_Kreis;well_kept;;26931.0;10.0;True;n;Elsfleth;8.0;02. Apr;16.0;389000.0;13.649.122.807.017.500
Niedersachsen;n;2000.0;gas;y;;286.0;Lüneburg_Kreis;well_kept;;21407.0;12.0;True;n;other;8.0;40.0;100.0;680000.0;2.377.622.377.622.370
Niedersachsen;n;1995.0;oil;n;;214.0;Rotenburg_Wümme_Kreis;well_kept;;27389.0;10.0;;n;other;6.0;;;365000.0;1.705.607.476.635.510
Niedersachsen;n;1997.0;gas;n;;190.0;Cuxhaven_Kreis;well_kept;;27476.0;5.0;True;n;Cuxhaven;6.0;10.0;50.0;479000.0;25.210.526.315.789.400
Niedersachsen;n;1968.0;oil;y;;108.0;Hannover_Kreis;;;30890.0;4.0;True;n;Barsinghausen;2.0;40.0;100.0;219000.0;20.277.777.777.777.700
Niedersachsen;n;1722.0;;n;;544.0;Hannover_Kreis;;;31515.0;21.0;True;n;Wunstorf;8.0;40.0;100.0;850000.0;1562.5
Niedersachsen;n;1993.0;gas;n;;304.0;Hannover_Kreis;;;31535.0;14.0;;n;Neustadt_am_Rübenberge;8.0;;;560000.0;18.421.052.631.578.900
Niedersachsen;n;2005.0;pellet_heating;n;;140.0;Leer_Kreis;well_kept;;26831.0;5.0;True;n;Bunde;3.0;02. Apr;16.0;249500.0;1.782.142.857.142.850
Niedersachsen;n;1990.0;gas:electricity;y;;282.0;Leer_Kreis;well_kept;;26670.0;14.0;True;n;other;8.0;02. Apr;16.0;548000.0;19.432.624.113.475.100
Niedersachsen;n;1955.0;gas;n;;100.0;Delmenhorst;well_kept;;27753.0;6.0;True;n;other;1.0;10.0;50.0;299000.0;2990.0
Niedersachsen;n;2000.0;gas;n;;115.0;Verden_Kreis;well_kept;;28876.0;4.0;True;n;other;2.0;40.0;100.0;299000.0;2600.0
Niedersachsen;n;1959.0;gas;y;;210.0;Leer_Kreis;well_kept;;26802.0;10.0;True;n;Moormerland;6.0;02. Apr;16.0;299000.0;14.238.095.238.095.200
Niedersachsen;n;1960.0;oil;y;;270.0;Lüchow_Dannenberg_Kreis;modernized;;29485.0;9.0;True;n;other;8.0;02. Apr;16.0;150000.0;5.555.555.555.555.550
Niedersachsen;n;1963.0;gas;n;;164.0;Hannover_Kreis;need_of_renovation;;30851.0;6.0;True;n;Langenhagen;5.0;40.0;100.0;475000.0;28.963.414.634.146.300
Niedersachsen;n;1968.0;pellet_heating:gas;y;;233.92;Osnabrück_Kreis;;;49626.0;10.0;True;n;other;7.0;02. Apr;16.0;279000.0;1.192.715.458.276.330
Niedersachsen;n;1977.0;gas;y;;180.0;Wittmund_Kreis;mint_condition;;26409.0;6.0;True;n;Wittmund;5.0;02. Apr;16.0;269000.0;14.944.444.444.444.400
Niedersachsen;n;1978.0;oil;n;;91.47;Lüneburg_Kreis;;;21388.0;4.0;True;n;other;1.0;;;275000.0;30.064.502.022.521.000
Niedersachsen;n;1820.0;oil;y;;133.0;Stade_Kreis;;;21729.0;6.0;True;n;other;3.0;02. Apr;16.0;139000.0;10.451.127.819.548.800
Niedersachsen;n;1990.0;oil;y;;115.0;Holzminden_Kreis;modernized;;31073.0;4.0;True;n;other;2.0;40.0;100.0;222000.0;19.304.347.826.086.900
Niedersachsen;n;1836.0;oil;y;;270.0;Holzminden_Kreis;well_kept;;37627.0;9.0;True;n;other;8.0;02. Apr;6.0;128000.0;4.740.740.740.740.740
Niedersachsen;n;1990.0;gas;n;;160.0;Verden_Kreis;;;28832.0;4.0;True;n;Achim;4.0;40.0;100.0;569000.0;3556.25
Niedersachsen;n;2007.0;gas;n;;303.97;Osterode_am_Harz_Kreis;mint_condition;;37197.0;8.0;True;n;other;8.0;40.0;100.0;599000.0;19.705.892.028.818.600
Niedersachsen;n;2007.0;gas;n;;135.53;Cuxhaven_Kreis;well_kept;;27624.0;4.0;True;n;other;3.0;40.0;100.0;279900.0;2.065.225.411.348.040
Niedersachsen;n;1970.0;oil;y;;199.41;Osterholz_Kreis;well_kept;;27711.0;6.0;True;n;Osterholz_Scharmbeck;6.0;02. Apr;16.0;349000.0;17.501.629.807.933.400
Niedersachsen;n;2007.0;gas;n;;135.53;Cuxhaven_Kreis;well_kept;;27624.0;4.0;True;n;other;3.0;40.0;100.0;279900.0;2.065.225.411.348.040
Niedersachsen;n;1955.0;gas;y;;80.0;Cuxhaven_Kreis;;;27476.0;4.0;True;n;Cuxhaven;1.0;40.0;100.0;162500.0;2031.25
Niedersachsen;n;1956.0;oil:wood;y;;120.0;Gifhorn_Kreis;well_kept;;29378.0;5.0;True;n;Wittingen;2.0;40.0;100.0;145000.0;12.083.333.333.333.300
Niedersachsen;n;1770.0;gas;n;;100.0;Cuxhaven_Kreis;mint_condition;;21762.0;4.0;True;n;other;1.0;02. Apr;16.0;359000.0;3590.0
Niedersachsen;y;2019.0;gas;n;;165.0;Gifhorn_Kreis;first_time_use;;38542.0;5.0;False;n;Leiferde;5.0;;;379500.0;2300.0
Niedersachsen;n;1898.0;oil;n;;185.0;Wittmund_Kreis;fully_renovated;;26427.0;8.0;True;n;Esens;6.0;02. Apr;16.0;269000.0;1.454.054.054.054.050
Niedersachsen;n;1920.0;oil;n;5;250.0;Hameln_Pyrmont_Kreis;need_of_renovation;Voremberger Stra&szlig;;;;;;;;;;
Niedersachsen;n;1912.0;;y;;447.0;Rotenburg_Wümme_Kreis;well_kept;;27404.0;18.0;True;n;Zeven;8.0;02. Apr;16.0;575000.0;12.863.534.675.615.200
Niedersachsen;y;2020.0;gas;n;1;170.0;Hildesheim_Kreis;first_time_use;Brunnenstr.;31171.0;5.0;False;n;other;5.0;;;544000.0;3200.0
Niedersachsen;n;1971.0;oil;n;;148.0;Helmstedt_Kreis;need_of_renovation;;38458.0;4.0;True;n;other;4.0;02. Apr;16.0;279000.0;18.851.351.351.351.300
Niedersachsen;y;2019.0;gas;n;;87.0;Wittmund_Kreis;first_time_use;;26556.0;02. Mai;True;n;other;1.0;;;166800.0;19.172.413.793.103.400
Niedersachsen;n;1996.0;gas;n;;290.0;Aurich_Kreis;well_kept;;26624.0;9.0;True;n;Südbrookmerland;8.0;02. Apr;16.0;350000.0;1.206.896.551.724.130
Niedersachsen;n;1996.0;gas;n;;104.0;Emsland_Kreis;well_kept;;49716.0;4.0;True;n;Meppen;2.0;02. Apr;16.0;229000.0;2.201.923.076.923.070
Niedersachsen;n;2016.0;gas;n;;180.0;Helmstedt_Kreis;;;38461.0;5.0;False;n;other;5.0;;;659000.0;36.611.111.111.111.100
Niedersachsen;n;1625.0;gas;y;;347.2;Helmstedt_Kreis;need_of_renovation;;38350.0;18.0;True;n;Helmstedt;8.0;40.0;100.0;115000.0;331.221.198.156.682
Niedersachsen;n;1968.0;gas;n;;188.0;Osterholz_Kreis;well_kept;;28865.0;6.0;True;n;Lilienthal;6.0;02. Apr;16.0;355000.0;18.882.978.723.404.200
Niedersachsen;n;2004.0;gas;n;;265.0;Schaumburg_Kreis;well_kept;;31737.0;8.0;True;n;Rinteln;8.0;40.0;100.0;460000.0;17.358.490.566.037.700
Niedersachsen;n;1960.0;gas;y;;200.1;Cuxhaven_Kreis;need_of_renovation;;27632.0;6.0;;n;other;6.0;;;269500.0;13.468.265.867.066.400
Niedersachsen;n;1920.0;gas;n;;125.0;Holzminden_Kreis;well_kept;;37603.0;5.0;True;n;other;3.0;40.0;100.0;170000.0;1360.0
Niedersachsen;n;1990.0;gas;n;;89.0;Stade_Kreis;;;21706.0;3.0;True;n;other;1.0;02. Apr;16.0;206000.0;23.146.067.415.730.300
Niedersachsen;n;1978.0;natural_gas_light;y;;436.0;Hannover_Kreis;well_kept;;30952.0;14.0;False;n;Ronnenberg;8.0;;;830000.0;19.036.697.247.706.400
Niedersachsen;n;1880.0;gas;y;;300.0;Aurich_Kreis;well_kept;;26548.0;15.0;True;n;other;8.0;40.0;100.0;2550000.0;8500.0
Niedersachsen;n;1893.0;gas;y;;194.34;Helmstedt_Kreis;well_kept;;38350.0;6.0;True;n;Helmstedt;6.0;40.0;100.0;118000.0;6.071.832.870.227.430
Niedersachsen;n;2004.0;gas;n;;168.65;Cloppenburg_Kreis;need_of_renovation;;49685.0;7.0;True;n;other;5.0;40.0;100.0;285000.0;1.689.890.305.366.140
Niedersachsen;n;1968.0;;n;;230.0;Emsland_Kreis;well_kept;;26871.0;6.0;True;n;Papenburg;7.0;40.0;100.0;339000.0;14.739.130.434.782.600
Niedersachsen;n;1968.0;;n;;230.0;Emsland_Kreis;well_kept;;26871.0;6.0;True;n;Papenburg;7.0;40.0;100.0;339000.0;14.739.130.434.782.600
Niedersachsen;n;1985.0;gas;y;;281.0;Lüneburg_Kreis;fully_renovated;;21379.0;10.0;True;n;other;8.0;02. Apr;6.0;655000.0;2.330.960.854.092.520
Niedersachsen;n;1962.0;gas;y;;291.0;Osterholz_Kreis;refurbished;;27729.0;7.0;True;n;other;8.0;02. Apr;6.0;599000.0;20.584.192.439.862.500
Niedersachsen;n;1760.0;gas;n;;500.0;Leer_Kreis;fully_renovated;;26831.0;15.0;True;n;Bunde;8.0;40.0;100.0;490000.0;980.0
Niedersachsen;n;1952.0;gas;n;;116.75;Aurich_Kreis;first_time_use_after_refurbishment;;26629.0;4.0;False;n;Großefehn;2.0;;;299000.0;25.610.278.372.591.000
Niedersachsen;n;1932.0;oil;y;;140.0;Osterode_am_Harz_Kreis;;;37449.0;9.0;;n;other;3.0;;;35000.0;250.0
Niedersachsen;n;1923.0;oil;y;;550.0;Lüchow_Dannenberg_Kreis;well_kept;;29465.0;16.0;True;n;other;8.0;40.0;100.0;349000.0;6.345.454.545.454.540
